userId,recipeId,name,rating
3036,1671,K3FT3S,2
3471,8522,6F,4
2408,6664,KHH81,1
9911,4899,DZ7YS,4
7930,6972,PKKG0K21,4
5302,114,A3,2
369,1157,V8CSML,4
8346,3270,83Z,1
859,3168,BIA4CA6N7Q,1
2337,7036,JNV,4
3158,5124,JPT,1
8283,9596,HAG7P,4
1347,7341,OE,1
2069,2366,7R,5
9512,475,6,2
5034,8694,F9R,5
5367,1042,J1VUCT,1
9397,1015,IS,4
6747,1039,8TVUP,5
7226,8712,3,4
5523,6043,917G3,3
7123,6205,CV,1
6346,2430,KUZTLR7,5
652,7741,1TN,2
4686,7871,AGTN3,3
4192,8142,QJBRDA5,4
2398,7154,WY3E7TC,1
795,2696,N3087FK9TW,5
4709,34,S6SHH6K,1
1645,6812,MDAV7H3L,4
3427,8338,I2LW,1
5779,8875,3MNJOMKISM,5
4501,8409,6GK2C39B,2
3634,5236,MC6Q97T3O,1
3129,7914,0E8QXCW,3
2828,1847,MFGO0QHKE,4
9553,1400,0DWBT,1
4616,7918,984ENQ,4
5498,4081,LK7G4TQ,5
5259,6090,T0RHW,1
5236,4726,VWCIUBC9,4
2217,1347,SDPH9X1,1
3177,6773,BEGOESN778,5
4718,6120,14U5,3
5013,3529,1TWRV3,4
633,5447,P,4
7704,341,BDO,2
1600,974,G2K,2
2074,3640,LJ2NCVY,2
719,637,XWY5,4
4129,5100,BSIQ,3
4982,5704,YJFCDWVCZ2,1
7136,9570,ZS4OUQL1,5
9342,9907,QQ58,3
5894,2129,V8V,3
1199,6497,IKXJY,2
9312,4255,118KH1SG71,1
5379,8647,SC8N3,4
120,4589,V9UULLI,2
5763,1402,4MF6ERPG2H,1
1742,9017,IM,1
7096,3035,TE5WGV8,3
4052,2564,M4OC4Q6,3
5514,5961,HY1Q,1
2193,3293,E5TMG91AF,4
558,4833,IX0,4
861,5868,095Y3,4
8857,2598,GUF2O4Z09,2
3399,6324,FX5NHF,3
5658,3990,KMFR0WRKB,5
8423,7374,QZWZV48,2
2503,5737,HZZ9HRZI,4
1237,5479,24C3UYUK6,5
3726,9870,4OPGFZL23,3
4712,4340,9B4LN,1
3743,4368,4TBIK178,4
9703,7405,Y96K,3
3628,4620,41WS7YI,2
8464,7735,UBTYP4J3,3
7887,7925,PISM9FY7,1
293,2356,E,5
8981,3990,KMFR0WRKB,3
7843,5036,H94YD7B3U1,4
3353,3649,DAZT0,3
7533,3840,CIRB0BUK72,1
299,710,KKWYR,1
6898,9877,MSAQ,2
1472,3561,7DCQVX,4
9919,9620,8P2J1YQPJ,1
3731,3306,8EPY0WUI,5
162,734,9WIS9,5
4760,2650,M,4
648,8616,3GDAO0,4
7299,4522,96JH,4
5204,6197,9,3
3742,6334,FXG,1
8535,3735,SV8MK3RNZJ,1
186,5612,I1O,5
8543,2926,G0WRZHHNK,3
5444,4511,NEK8JA2ZE,5
7255,411,5O3L7IMA6,2
2782,1267,WCA0,1
5878,558,0FX,2
1452,3040,6FJ,5
4658,5509,VWD9EUIH,5
3578,4359,X5ZKL79,3
90,7813,63LH4J,5
8323,4772,3OW2I,2
3335,8231,R5,1
8682,4306,C4,1
157,5769,A712QD4K6,4
5713,6743,6,1
6849,580,XMCL,5
787,8536,E1OUNZFUF,1
2933,6018,38T0S7UA41,1
6374,1028,FH0BFD9TP,2
8619,7520,HN4KCOE,4
6348,5888,AKZRBSLO2U,4
5830,2388,QZGJD8L,3
9606,8849,XCDJZ,4
2544,19,R,1
1667,8947,1C,4
4549,7488,W16H8V,5
4229,9320,L,1
3983,8916,HK8NQE,2
8723,4629,5GEU,3
7229,5483,CP7OJ,1
707,5646,Z7J25X7OK,4
3453,78,CB0JPYK0,4
3754,7486,LSGOL2C5,2
2070,8483,L768UDU2E8,5
5452,2960,FFFQORRZA2,4
8300,6383,R51,3
8378,6489,V07DLM2OD,5
5254,1201,HVQSM0N,1
4181,7504,TMJ,4
707,7380,K880DQ,5
1494,7337,BSZFMC,3
7179,7461,MSJUYGLE,1
566,5466,5INYRLJL9,1
3073,2141,6OO,5
2177,8706,UIK4Z8KI,5
477,8337,TH,3
4072,7743,JA,5
2240,3171,G5AHWX,2
5402,2899,0,3
6921,4244,920PAL,3
4624,3152,L1WB93BDLT,5
9389,7379,EWH0,1
2559,7420,WK,4
8116,1495,4I2,1
2329,180,X2JE2TI2TV,5
3165,9772,Z4AKT1D2Y,1
3953,8228,HA6,2
480,8675,H,3
3564,8635,T3UZ3A,3
1699,4071,AM6IARFGD,1
9111,9024,HFUSYMSMV,3
4196,6213,W9C,5
7952,243,T1NQMJY9,5
1132,1035,WBF4D,4
4075,2894,EPPGGS8,5
5571,3402,SVK82,5
8168,1066,QECLG0YF,4
8170,3340,B,4
3639,8397,H6FBNKXP,2
1937,3598,Y48,2
8982,185,3ITN,1
6031,210,DH1RW9G88J,5
1715,6847,OWC,5
7250,1915,CO2ZBR,3
2275,8361,RID7XN,1
4744,684,9HL7,5
2108,6902,SHW3T,1
3112,2077,7L,3
2509,7522,2MI24O,5
8827,5295,CHISWM1QU,2
787,9491,B2F,1
9859,5927,W1FM4,2
9283,2047,L,3
2761,2692,K0WDNE5,5
2447,5109,3CRTAEQ,5
7078,5843,6,2
2414,9623,ZK,3
8059,718,6MC7RWPC,5
9894,3644,9B2F9,3
1831,810,TV3H8P8T,5
900,5586,BD27QP1U68,3
8726,4318,H53242I,3
7936,1018,LL,5
9783,5900,LQ3Q,2
7712,2391,NU,3
7911,8193,98,4
5153,2768,KK,3
2338,8259,2MXXERL,3
1273,8429,S,3
5774,8562,JELSFKMDK8,2
966,4522,96JH,5
5528,9138,M5W,2
4429,4807,2OGP,5
6351,828,J9ELV3VOEZ,4
7622,4272,XAZT7C,4
5352,5518,HKAX62XX,4
9183,2020,CUBFEUQT,3
3641,8960,TOSUOLGY,2
2541,3760,K,4
1329,3070,BG,5
5643,8855,WL3I,3
4675,3968,3J,5
1933,1303,MLB6JFFI,1
3893,7775,MVTFZ,1
743,7748,VJQ,3
9482,5007,BJDXO,1
6155,1891,NM59,4
764,1135,8W0C2CXA,5
718,9179,HP7MQDR,4
4304,1222,2PPW4Y,2
2125,299,HYW6,2
750,8732,CYA,4
3542,833,EZ0FEZA4YG,3
6682,8874,55Q1,4
1850,9307,BFXWLP,4
7398,5297,QRVTPA,4
2924,3332,DZEP6ZK,2
2865,78,CB0JPYK0,5
7437,6421,ORFK3S,3
3429,7785,KWU,1
5501,996,0IQN9ZTM,1
3630,2396,KXXUD0S,3
8432,378,I7B0,3
6600,7179,WQP1AETBC1,4
4453,7806,GCCBO78N,5
5133,6831,F,2
902,9840,VM,1
7485,1922,C0ZF,2
6759,6893,UMR,5
2605,4605,1G,4
8525,5038,ZJ67RS8HQ,1
2045,9850,9LIN4IPWQ8,5
5131,2074,0U,3
5601,3338,2L0,4
764,3162,IB5,5
7953,5253,M,5
2425,4813,MVXYYC612,1
6098,2767,V86B714,4
4486,6750,75C4,4
8972,6371,HIA,2
8116,1940,H,3
751,7602,Y2PGD,3
9619,2567,QGZP77O7H,4
7130,1839,04WUR4G6XR,2
1638,7565,DOFPUDNAB,4
9272,2068,VT73ZBN,4
4293,8826,OZQX,3
5297,1997,Q40ONIG,4
3658,184,DI8W4U,4
7082,5397,CG3,1
4600,8909,V6QB8DZG,2
8738,2653,LACI,5
699,6921,X,2
2408,6674,X2Z63I9,5
1027,6941,ECRV9VEH,3
5007,7762,DBSKXM,1
6001,4494,6TSOXJ7,1
5784,7710,KU98R4NFE,5
9449,8804,1ONIDD57Y,1
6775,7912,WYX60UY38Y,4
9558,6252,LMAZCDSJBS,4
1196,7000,VZUXJYH5T,5
9866,1401,R5L0,4
2999,4029,Y3Q2USY,3
3044,4368,4TBIK178,4
6378,7104,6NQOP1FNU,2
8245,8161,B,4
8338,817,9N92,2
6711,8711,LU,2
1772,5129,IHF,4
8835,2548,OGDFE,4
6641,6427,53YN,1
6085,7318,N,5
3432,5722,R5EI,3
2715,2468,7PTBIENG4,2
5800,2258,99OE,2
3869,6431,ZA78B,1
6347,8796,5XV8CHQ,1
598,9077,1964GGW,5
6118,7048,LQ,5
3711,9773,1HQ03A5NB,5
1726,4221,IOGV7WOWC2,4
1297,3699,I9Q2,1
5622,2078,A0R378EIR,5
2363,3037,0YRTS3XS9R,5
1970,8171,0,5
5055,1668,F59NM,2
8931,9392,15T3X5E,5
3945,3440,KE,4
2203,3581,BYVBI8,5
5026,39,7ITY88HKO,4
1643,4707,KKO,2
3688,4572,OA6MN4P1,2
2192,8965,2P9KS,3
9251,3734,J,4
727,3800,DWHCA,5
2612,6761,UGFS8CE7G,2
9238,4837,A798MWP98I,5
5165,9135,YMJG,1
5075,7649,XMZ2P,3
4706,4065,3MU,2
3040,1697,PI,3
9634,519,W9NO1YB6,1
8011,7749,M6,4
9761,475,6,5
1267,5008,BJ3OR7,5
9898,6978,MOLQNWXL,2
6233,4924,K,1
7487,6872,8YTM6PP,2
4402,1985,I,5
6674,3858,PZGYL7FPQ,1
3228,5227,3PNXXAWVS,4
8021,1035,WBF4D,5
2793,2977,8872CS,2
687,311,K4R4WX2Z,2
1518,8701,PT,1
71,688,2W5GW9,1
8609,7199,LYP,3
5004,9685,Y49P,3
9982,9437,RGD,3
8481,8863,RUJBN7NC,5
1192,9719,QX,1
2828,3676,SJJA,1
9721,3553,O9XPT11T8,4
9180,6587,KNVBPQ,4
9636,6500,PT,3
8981,6609,4U,1
4216,1679,MI570JZVXR,2
5538,9071,RDQV0BS,4
7806,6872,8YTM6PP,3
3591,4581,AK3RQ,4
2346,2806,QERV,4
7341,3532,4OLHU1,5
4562,9143,TQP94PLV,4
2525,596,EX03C8,3
1801,840,RGQ00EE,2
6274,7026,7,1
8457,521,QOUIOGI2V,5
2641,2764,CJ88OLHJX,5
9556,6490,3I2N,4
6536,659,20AINT,3
9671,9476,VJA,4
1524,2248,7FCOVF,5
6486,5962,EW6CRPR9,2
5224,1399,TB39XJN,1
8736,1906,7PW2WZA,3
5214,4385,6,3
9443,5844,JCJV7,4
5885,3457,VTJ,5
6093,1450,M5L,1
5546,3898,3G08,4
8365,8101,RGNPPLHG,5
1181,5940,5,1
3839,4308,K1BNF,1
5445,7380,K880DQ,3
9145,3627,9JSROMB,1
6646,2809,M8DPLAS2G,4
496,3085,Y6B6C,1
3867,5063,W,3
2590,8420,JLJA54E1E,3
6727,4081,LK7G4TQ,2
782,437,Q8,5
9046,6638,LV024,3
4925,1177,B3FTG4U5H,4
9932,5694,TNLHHPOG3E,1
9612,2752,YH1IF,5
7199,1708,0K4,5
3725,1166,E3UX6,2
4144,9404,GSOHPMQ,4
3108,1250,H94,1
8799,183,L,1
3196,2690,1DXXY,1
9273,3472,D67GWY,1
8322,5458,44,2
2373,3965,HKLJ4ICGHC,4
5071,1534,JWGYGSXH,3
538,1948,ZTH6IT9,5
8612,6948,A4BRFHMX,2
2524,6719,3J,3
9163,7877,2Q,5
729,6592,V2MOB,1
9536,8645,Q2,2
5538,2905,XI18KWYOH,2
2315,8727,GZ,4
640,8025,FCT68KPWPP,5
6970,6031,LQSQCNHF,2
7431,2608,X1,4
6242,9539,DQ5S03GI,3
3719,8143,1GT2WLW8SX,3
1059,6198,L3R,5
6305,4239,ME6,1
5360,8173,F51,2
1091,2036,6T6XVVR,1
8398,8864,VAG6JS,1
5284,9047,W5L8PUU0J,5
4017,7542,ZQ9KKAIHME,4
3845,5659,UM5,2
5788,1781,S0QTETU94J,4
8555,6516,OBDS8PSFPV,4
3823,8540,T1,4
6891,530,D1O,3
8895,8069,W,3
9380,47,TICSP9KB,2
1824,3121,0EQARK,4
3484,3713,21UO67U,3
6507,2922,MV,2
4629,9800,CAVHLA,3
5678,6710,8B8B,4
10000,1398,ETE6,5
2605,6015,0B9N9TY,1
8452,8516,SJWVVF,1
3262,8442,TAX,1
1537,126,BN2L7,1
3526,4919,N22,4
528,2259,NUT80FEZ,4
1094,2041,Z,5
4579,6513,J,5
8382,6349,0N,3
3364,2883,HWGFZKQ,5
7685,8078,Y3CJEN,5
4094,962,8CE8A,4
5810,176,8,2
121,6231,60YDBPIP,3
6508,8030,L7,5
286,901,6,3
5051,7838,VV52OZ,2
9672,567,MV8,5
4277,7267,5EM,3
7143,2926,G0WRZHHNK,2
4070,7732,I4,4
4180,6738,MC8Q7,5
3028,3266,VX1WA,4
7164,2113,X1VH54,1
5180,3708,QL1ZPFXEE,3
7915,4837,A798MWP98I,2
2103,5815,S72,5
6407,1388,0IT4WZCUKR,5
5759,955,VLRJNHHWIT,1
7649,6241,8WUIAQFI,3
2519,5069,HPPXPGXF,3
4390,7770,YCHIE,1
1629,117,RL0,5
2738,1702,J7T,4
1436,9695,JVRLG,4
5354,3760,K,4
1122,710,KKWYR,2
4320,2390,Z7E,2
2281,9221,4U6D0Q065,1
7661,6876,YU,1
6209,9930,P0,1
8268,5301,3UBO,2
7007,5393,DP,5
5241,9545,J8JE59,2
9313,5192,COXIF285X,5
2047,2284,2C4XHTNJU,4
593,2611,MZ5JD,4
4686,4154,SIK584,2
3885,6468,8KEUI6A,4
6883,1033,C0Y2GEIQFG,1
5131,3019,HP,5
4410,1496,WFVQZSE99,4
1078,7861,4DT2L9,5
7268,3874,D6I,4
966,3778,5DBKWC1N,2
5079,2339,D3Z,1
6257,2211,TG5PW6X8D,5
1850,3497,FNV2N1GIOI,4
1829,9433,6D9HSR0,1
3778,1141,SMP34U4J,2
8213,9909,A7Y,2
7208,2550,YL,5
7966,5396,X,1
726,8663,P2YR29X33,4
732,7911,MP3MBE3,5
4877,2519,WJWWPP,3
66,8013,QW8G6BN82K,4
1555,6317,6DA69CVWT5,5
7932,74,67C,2
880,6631,7KWYPSOV,4
9996,5439,33NEL4,2
6363,5349,VTKVOWXVF2,3
8227,4974,ALZULLRDE,3
8528,9482,LCYX,3
3719,7249,JMDVZ,5
6295,9087,LIPM,5
4506,2460,AUE11KFI,4
9246,5467,UO3SQ9,2
3090,3426,Z7PV7LOI,4
1006,9999,KK,1
878,9362,9JR7NZ2NZF,2
6816,7855,S,3
5398,2468,7PTBIENG4,2
2557,151,L3QJN,3
5722,2527,CTCDPC,5
768,8664,LZHZ,5
8923,440,44,4
5601,2874,6X,5
4840,3848,MWCFIV3,5
3160,151,L3QJN,4
2053,7016,ISG,3
4609,8970,11FGNRO,2
6240,7406,JPWFA4,5
7995,4121,Q5T6IL0G,1
7679,1990,7O,2
6880,586,O1Q,4
73,5345,TD,3
5232,4553,LIV,5
9645,8353,D,4
7095,3880,PTE,3
6094,9303,UPH6,5
7520,2387,1X2FRI5B,2
3682,8408,K,5
2793,8724,FTO,4
3253,5471,U,3
4927,5125,WD64G9F,3
7237,121,AV7,2
1851,3784,47NJ2JR2K,4
6169,9139,RWZJL7,3
7438,2669,2NT,4
1192,2606,2,1
7668,8152,BRSDHA1L,1
7462,667,KW,3
6692,2516,6,5
970,5906,2JD,2
4934,613,OEJ7AXZK,4
2377,8142,QJBRDA5,2
6240,4551,PC,4
2003,1018,LL,1
1840,8818,92HX,5
4114,4312,66QBX,4
8083,5109,3CRTAEQ,2
4793,888,TQUBW,5
2391,8815,RYMCP,3
9905,3977,BTY,4
2537,2926,G0WRZHHNK,3
753,1120,ZT71AZ2,1
1433,360,RER9VN,1
9933,858,O2TBHQ,5
8615,7901,3UU,5
2041,670,ZVSH,2
8517,862,NXZF4J4,4
4379,2643,4LE,1
4405,7211,VVIVJPETYU,3
681,7238,MOHGJRMUKF,1
1856,3679,AE2YE,1
6086,3438,AEWGI64MOV,3
3609,1327,O,3
269,5339,LB6LH,1
385,4834,Q,3
7272,7283,T2W,1
4551,8894,9XL,1
461,7333,MK3,1
9175,6267,L,5
6464,5410,QC,5
6030,6996,L,5
3734,968,J0VCQ1Z,5
5301,52,M6DHNIFD,1
9337,8222,ZRI0FAWR,5
9360,3447,RWRXC,5
557,6118,JLGX2URSXU,1
1439,4472,69,3
4847,6832,D,2
9088,3315,41L,1
5063,7972,Y21,5
3735,2327,N973F,3
9826,6419,A6,5
2499,8514,OX,4
9971,5760,1V5KHE0UL,3
7585,4720,9,4
6818,412,4COB196,3
2517,6412,833,5
958,463,J,1
4108,2352,DAKG4V,5
7009,5832,WDANA40,3
454,5501,V8Q8TDFMDN,4
3603,3862,PJZO57IQ1,1
9539,7325,57DUTV,5
2299,140,X0,3
4203,7470,P29X,1
394,231,8DZSJ58,2
7773,3808,OQ93S8T154,4
4953,8691,AW,5
6914,2133,NEW80,1
4561,1839,04WUR4G6XR,1
9952,9980,V,4
4030,4642,32AKA,5
1303,8593,I,4
6964,4272,XAZT7C,5
7002,1756,II9GN,1
6492,6554,BUCRV9,4
3612,7777,FRNJF4WPG,1
8096,5736,TC36L4OK,3
4627,3177,HWHH28,4
8692,5455,MMLWW,4
2749,4951,Y3SFO6,5
7935,6055,T1,3
5224,7242,WQX9BS0Y,2
7774,2297,C04NT0DAZ,4
9501,3985,3Y66SCDD,4
1356,7216,TREH,3
5889,5402,WNW6JC,2
3390,6368,D63O4ALOCT,5
2238,4956,REYLF,5
1716,3334,V9DK,2
1601,9877,MSAQ,4
345,9765,6MG,2
5099,9899,PCC,3
5549,7892,CZ4,2
2292,2519,WJWWPP,5
3253,2952,IO0,2
4259,4884,T,1
2220,5703,ZM,2
7843,9966,4S8ORMY67,5
390,8228,HA6,4
5214,5557,70D,2
674,7142,H,5
7772,5932,BH,4
6507,5885,97FS2JTS2J,2
2139,3662,LT1BKFV,2
3809,492,UZG86O8FX,2
1122,6590,07GA,3
874,4856,8I0D73IV,1
3143,5863,SDVM5FPRKH,5
9452,9459,ENC64IIVZR,5
1149,3522,BT8,4
4565,5519,GPE6WWPOKN,2
4820,1643,393WYF7SMQ,5
8929,7829,TO83W1OG,3
9868,7812,I,3
3652,5790,Z5KLL0K7U,2
5813,3403,RDGGBAC,3
6,5612,I1O,4
9880,292,B3H8TXS,2
9476,8812,N,1
970,326,FGES430PL1,3
2232,5545,CLFHNZ01,2
932,1003,L5AGC2U1PE,2
2643,9751,H,1
5470,9002,XS6T,1
5209,2043,02OYSQM48,5
5327,8977,92K3V0B6W,5
4173,2604,VF0F43,1
1607,5388,8493U,2
663,5128,2,2
2702,2827,VDSER,3
344,8329,F8,5
8227,4185,KS2,4
1085,6015,0B9N9TY,5
2320,8903,F,4
8134,603,5V,2
2223,4813,MVXYYC612,5
7302,462,TM,3
8865,5775,73VKFZDHYY,5
4945,7392,7TPY,1
9826,3369,956PS7SH,1
6725,1143,0ON00GNAM,3
2105,2812,BT60,1
2407,8644,OXFQN8E,3
604,5485,3TL1,3
2678,11,WKU2CFHP,1
2136,9385,Z,5
326,3539,L7PB20UOV,1
4031,2398,9DSM,3
176,8380,Z5H8,3
1668,2478,4SO0AD1,3
3490,9723,5PXRGJ,2
4383,9845,0FBKH,3
5543,4044,UIAJYBA,2
6813,7809,C,1
6248,4535,ROP,2
614,1239,OY1QQ,3
7673,2008,65ZJX015U,4
3998,7829,TO83W1OG,5
6843,8250,SUTM,5
4669,3169,V606,5
3006,7084,QLQEHNT3,4
2021,677,OXR7CLM87P,4
1332,5101,SM,4
7729,517,NN98,5
2188,107,YMFOBCRSE7,1
7434,8042,MY1,4
815,2700,4KQBH5,4
4104,5524,S6L,5
9186,8101,RGNPPLHG,3
872,602,X87,3
4793,4781,JFE,4
7278,3121,0EQARK,5
2118,9877,MSAQ,3
9600,831,LKU3,3
7759,9527,73,1
6597,3047,MUS3,1
4664,7539,CXSLTZ,1
3229,9119,HOC5IX1I,4
8215,4980,CJZWHKRI,3
9176,767,E7YJ658FZ,1
9073,2784,Y9G9E6,4
3521,9799,T30JG0,4
7184,9819,Z5F241IP4,1
6519,9523,H,2
7842,6441,S4G0J7,1
7912,2695,IIZO2ZVCH,2
896,3376,ND8HQMW,1
9203,8379,1,3
8056,1544,EWQ6,3
3572,7350,IYHCI3E,1
6785,729,YW8Q3FPYA,1
3087,9154,QOOBPHK,1
4021,5809,3,2
5057,4978,1UNUZSF,1
4350,1008,YSIXXV,5
8402,616,5X6,5
6663,4186,L42V0WB4K3,1
9870,5071,AJ,4
5389,1144,I5HHW9DP,1
2889,4228,5H1D,4
1323,4263,932Y4TN,1
9508,6529,CYYUF8,4
7605,75,VH,5
1783,5487,7QWNCXIA,2
2419,4529,TU4Y,1
826,9145,QJOT5JTD23,2
5866,2788,PGOUGW8,5
2060,9053,3DHA9,1
3062,611,D,5
2372,1150,R1Y3M8CNS,2
6106,3673,I4XNY8JB,3
96,8136,QPHHI,3
9205,1460,E7G8USHAR1,2
291,8793,VEXQ,2
2951,3961,LSA9VKXZB5,1
8504,9926,1GDQ9FCIL,1
4424,1381,IMP8N,5
9477,1453,N47B7K6F,5
6560,6102,X4K08S7C,3
7707,9865,0FUKH6DCC,4
1208,1979,9O,4
6968,1989,WHQCIN05Z,2
9777,7384,HZ4NG,2
7316,8669,8BUK31J7FE,2
4244,7500,5XJNTE5,5
6706,2381,CDLP5S,2
1769,5864,5CYBH7W,5
1233,9035,AGLH,2
5667,4774,EI,2
2165,2460,AUE11KFI,1
239,5925,SG,5
3655,9668,Z,2
2153,606,CR8AG,4
1573,8193,98,5
9446,9479,3Q5,3
8617,6910,FJKSF,2
9187,3365,Q5M3W,1
4307,1866,N2MW0DA7N,4
8875,6617,0063WADA,5
1704,5628,8YKKBYQW8,4
1447,8230,O1GSJKE,2
7196,6039,H6U9AX19C,1
5311,5295,CHISWM1QU,5
1704,4636,YW3AJ0,1
9956,6489,V07DLM2OD,1
6990,2409,SD0K5,4
9124,9635,B6MN4QA,5
9997,8725,275DZJ,5
702,9255,W,5
9716,7815,T98BKYU,4
4625,9408,RMC,2
8319,8628,EB,3
6621,2517,18FMD,1
5069,3423,29S44V,5
9456,6153,F062IS83V,3
9456,4685,WHD33IUQT,1
8006,6441,S4G0J7,5
6867,5250,S7ONQDK,2
6730,6244,C,3
5777,8242,E,1
7147,6913,W3,1
5917,6386,9LL,2
5868,7664,YEDL,4
8001,4383,RE,2
9493,617,R7,2
6139,3260,PCI7072,5
8577,8559,0,5
6043,2153,3VTS,1
6720,3994,I9F4TPO3L,4
1687,7559,X,3
7166,2795,8W52BQH13,5
588,1635,E2PD,1
6546,7774,YU6PGAZ5QF,4
7818,3258,R,1
1191,7445,FIXQ,5
2022,6676,B74Y,2
9104,2110,RP,5
8589,5081,2DOIQQI,2
6827,2315,GDM5JJZAGR,1
3528,3000,KJJ6,4
3808,913,6CT18M9W6,3
5088,7019,ZE8CW,4
7953,2598,GUF2O4Z09,1
427,1116,VO8MC7B,3
4034,6191,AEST7TF,3
5981,3035,TE5WGV8,3
9819,2534,W,5
2826,8194,SGAK,3
2752,4378,55G0IM,2
6641,2835,ZYJUT,4
2497,8622,WDUB7WP,2
14,8010,D,4
1444,3736,VYJH5QA38K,4
3960,2860,VEH9XW,3
7710,9330,93O7U,4
6209,4405,SUJYH,4
3848,5843,6,5
8408,267,8CYJX2SR,5
1187,1577,LJ3G9AXWL,1
5073,8346,B1AF22URA,5
8725,3308,WZN3WVN,1
3671,5205,0PONB,4
3828,4678,HLA782C4,1
3315,6033,HO56A,3
4288,674,53,3
7959,7553,YPP3D,2
9736,5145,ZWH4X2,4
2947,1613,AU,5
7261,91,EU,2
4911,8655,KDL7O,3
882,4559,L0Z69ZW9,5
3509,3344,YH0HH,5
8186,9725,B,4
714,1943,BT15E,5
8394,1054,LSJ6OJOHIR,3
4474,3776,616,2
7311,3572,TMN9,4
7481,6481,AQI79228,1
5522,37,CJ80MCY8I,4
2701,5517,343UMAL,5
2398,7600,P8XBBSZAC,5
2221,5023,PN450JKAR,3
2328,4199,Q,3
1694,3996,IQTT3O,4
9347,2958,6ZHVU6BMPG,3
3668,6731,XUSEUIHURS,3
722,8791,Z7HOHBOJP2,5
402,4392,UG9B,4
835,5628,8YKKBYQW8,2
5105,3215,AC,1
6821,6189,P7T4SHZZB,5
6069,7970,4,3
5707,3578,JJO1M4,4
2404,1964,QY,2
5183,9814,HI921O1I,5
1407,5667,ZCGTZ9Z7,2
7123,2799,1,4
8529,5832,WDANA40,2
2206,5948,0QTU61Z0K,2
3974,4391,L9,3
3450,7210,F4EDZ1I0X,2
1850,1845,PR9PB,2
3477,5483,CP7OJ,2
8892,6489,V07DLM2OD,5
8334,7711,4IVW7DE,3
2819,5418,D,4
2692,430,RJNRGO,3
1297,5212,G1,1
4838,5618,HKBYXDP,3
3832,6592,V2MOB,2
3025,7886,TPMVWN,3
278,9043,IN,3
6957,3610,FUM6VW,5
2898,9644,RLP,5
6719,4093,EZM7XZJJ2,1
3289,4283,YX7HBM,2
7967,4556,KBCODJ7XTY,3
4210,2768,KK,5
6701,8239,9GJP76,4
4088,6363,W,2
4491,5287,54TGV,4
9373,3864,ZD,2
3752,16,MH7X,5
5261,799,TDRGAVRY,3
8690,4722,HMMZGVT,2
144,136,U9IY,4
9091,8059,SLG,5
8765,7420,WK,2
5239,4005,YD,4
4694,286,TGQG,5
5770,7573,QLFBEQF,2
9448,4814,NRPSTO,2
802,2090,JQ6C357A,4
2422,4390,9B,1
5568,6227,WV2MY5888,2
3282,8530,UG31KM12YL,3
1652,2029,D4,2
8145,1440,WS4G90,5
5403,6445,U7Z25W,4
3552,4859,XR54BPF,2
9874,3712,WCV,5
1799,6824,R3O8GEF,5
5385,8624,UH6,5
4528,785,CBTP5VOV8,1
7303,7772,22,3
4101,3178,LQVFSDNLAA,4
9071,7291,T4K1F,4
6941,5577,W,2
375,1407,RS2,5
1726,7585,6RVK6H2,1
9478,367,6LNUB,4
2527,2086,JZKY6L8D,3
4679,5160,NXF0N,2
8470,1362,VT0OY2NDT,3
1089,4137,C1N3,3
3106,4256,LS0EFACELO,2
1083,6449,M2VM1SX7G,2
2196,7809,C,5
875,4085,SK0H,5
4025,4302,F,4
2144,4060,3GFXRU,4
5966,9302,Q33864VT,2
7728,1685,PGY,4
6409,3112,ULRXU,1
1762,3627,9JSROMB,1
7349,7432,GVUQIWASH,5
3244,4423,R7GFK6NKCN,2
1332,8702,DTT8E,1
1082,3627,9JSROMB,2
9669,5397,CG3,2
4406,6118,JLGX2URSXU,4
610,230,2DGR,3
7454,1901,XSM0MHAZ2W,1
7248,3201,KQ2,2
2536,8110,HC7MV,4
3037,5534,4G0BUAQRXP,2
9106,5044,H59DB9RLP,3
7640,1073,ZRTH,5
8530,5723,88V7,1
299,7464,YZ0KK,2
8252,917,N6GXJ,2
9760,7635,ULNVMFUHS,3
4882,5799,LOJ6TMV,2
9448,4733,4GL,2
8786,3994,I9F4TPO3L,4
2524,7998,UALC5HL,3
1402,7444,60XG,3
9102,6038,Q502GQ34RJ,5
6150,4546,PP4CDEW7,5
6504,7756,79,2
9962,6556,4MJX7F,3
1192,8409,6GK2C39B,4
654,6592,V2MOB,4
8360,4623,0298I,3
3649,8831,3,1
2897,4131,YA3OP2U0,5
8647,4598,Q6UAN75AXV,2
1626,5585,D,5
6187,8242,E,3
764,3665,UH4V,2
8881,7138,X5TNPRST,2
2538,9102,PJI8W,3
3271,5664,I4P99G,5
7972,1695,94Y1MM,2
2829,5697,0P0SF,1
1030,9382,E0DUQYQ,1
293,5706,9WZEJB4SY,2
5596,5549,9BRX66QX,2
9607,9193,4D2C0DYQ93,4
9784,4351,TR,3
1576,3009,PUR2,2
9085,5566,QM3VB9HPY,1
9926,4101,WVUDM,5
2393,8305,52R0RL,4
3799,7949,70T23S,5
2484,1404,0ECGWV,1
9824,553,R,1
6352,2927,58QB3O47,1
3935,9545,J8JE59,5
8781,8423,OO98V,1
3549,5774,BCFU9O1XC,4
5764,7980,Q8,3
4499,2017,F2B,1
6860,2109,EZS6E4GQQS,3
8990,845,VT,3
1168,2863,SXZXEIU,4
8329,3481,I,3
