userId,recipeId,name
528,58,Fresh Strawberry Pie
2721,93,Summer Fruit Salad
3639,169,Asparagus Stir-Fried
2012,144,Shrimp Pineapple Fried Rice
8206,197,Chilled Prune Whip
5915,71,Angel Hash
2794,177,Eggplant Rollatini
5518,130,Barbecued Spareribs
6123,215,Fum Gum
2899,116,Golden Nugget Beef
4736,93,Summer Fruit Salad
9033,97,Chicken Noodle Soup
7234,214,Easy Pasta Bake
9095,213,Deep Dish Pizza
706,1,Banana Cake
7101,120,Sole Thermidor
3683,178,Glazed Carrots
9907,199,South Carolina Cobbler
5007,97,Chicken Noodle Soup
5261,54,Banana Cream Pie
3278,147,Avocado Chicken Melt
3446,26,Three Layer Chocolate Mayonnaise Cake
1212,155,Chicken with Artichoke
1776,140,Egg Roll Filling
5498,73,Broccoli Curry Salad
5211,75,Broccoli Salad with Pineapple
2231,198,Fresh Peach Dessert
2686,34,Christmas Logs
687,34,Christmas Logs
5621,226,Wild Mushroom and Spinach Lasanga
1701,107,Chinese Beef
3698,75,Broccoli Salad with Pineapple
7765,193,Tulelake Potato Casserole
5541,66,Peanut Butter Pie
5195,73,Broccoli Curry Salad
6723,201,Artichoke-Mozzarella Casserole
5934,72,Blue Cheese Dressing
3437,3,Chocolate Cake
161,197,Chilled Prune Whip
4053,138,Hungry Bear Cheese Cake
5559,40,Honey Graham Crackers
6562,71,Angel Hash
1816,69,Walnut Pie
4814,226,Wild Mushroom and Spinach Lasanga
9435,148,Batter Fried Chicken
6249,10,Hungry Bear Cheese Cake
7159,10,Hungry Bear Cheese Cake
7069,76,Carrot Carousel
2102,105,Chicken and Shrimp Cantonese
3071,171,Baked Zucchini with Mushrooms
2640,100,Elephant Stew
5791,12,Light Old Fashioned Fruit Cake
9995,174,Company Cabbage
4110,145,Sweet and Sour Pork
3986,203,Beef Enchiladas
6638,102,Mexican Meatball Soup
1284,39, Ginger Snaps
752,80,Five Bean Salad
2341,202,Asparagus Tomato Quiche
4435,79,Cucumbers in Sour Cream
2139,85,Horseradish Dressing
9919,87,Lima Bean Salad
7297,156,Coq au Vin
519,96,Broccoli Cheese Soup
7927,123,Cheese Fondue
3756,58,Fresh Strawberry Pie
9872,74,Broccoli Salad
6768,89,School French Dressing
1379,179,Green Beans Salerno
7909,151,Chicken Cashew
2058,7,Fresh Pear Cake
3411,3,Chocolate Cake
5935,14,Oatmeal Cake
3978,51,Soft Sugar Cookies
255,51,Soft Sugar Cookies
935,186,Spinach Souffle
9453,127,Hot Crab Dip
307,168,Turkey Tenderloin Supreme
2405,177,Eggplant Rollatini
2587,105,Chicken and Shrimp Cantonese
2155,105,Chicken and Shrimp Cantonese
386,198,Fresh Peach Dessert
9167,106,Chicken With Pineapple
2576,191,The Spinach
5150,167,Spicy Singapore Wings
4496,184,Saute Zucchini
5466,128,Shrimp Saute
6874,198,Fresh Peach Dessert
6436,86,Lemon Cloud Salad
487,90,Spinach Salad
8420,13,My Best Gingerbread
5334,27,Two Layer Chocolate Mayonnaise Cake
2370,16,Orange-Poppy Seed Pound Cake
1264,159,Jack Zucchini Chicken
9740,36,Crisp Oatmeal Fruit Strips
2704,180,Italian Zucchini
7747,30,Bourbon Balls
2765,109,Chinese Chicken Salad
4253,6,Fresh Apple Cake
2833,164,"Sandra's ""Tree Trimmer"" Chicken"
1918,22,Sherry Wine Cake
6257,227,Zucchini Casserole
1702,1,Banana Cake
1691,193,Tulelake Potato Casserole
4004,100,Elephant Stew
4203,124,Sauteed Scallops
2026,125,"""Louies"" Linguini with Clam Sauce"
4275,15,Orange Angel Food Cake
6287,27,Two Layer Chocolate Mayonnaise Cake
3817,184,Saute Zucchini
1987,78,Cranberry Mold
3493,176,Easy Oven Baked Potatoes
2791,92,Spinach Salad with Alfalfa Sprouts
8766,164,"Sandra's ""Tree Trimmer"" Chicken"
4900,89,School French Dressing
8788,106,Chicken With Pineapple
6933,202,Asparagus Tomato Quiche
8005,24,Spicy Fruit and Nut Cake*
9963,46,Peanut Butter Cookies
7618,145,Sweet and Sour Pork
2951,149,Catalina Chicken Stir Fry
4566,182,Orange Sweet Potatoes
5973,132,Beef Scallops with Fresh Tomato Sauce
6876,212,Crazy Crust Pizza
1265,84,Heavenly Cheese Salad
6596,7,Fresh Pear Cake
5425,51,Soft Sugar Cookies
8541,12,Light Old Fashioned Fruit Cake
8985,125,"""Louies"" Linguini with Clam Sauce"
8398,70,Walnut-Raisin pie
4912,192,Three Cheese Spinach
4710,178,Glazed Carrots
8008,175,Crisp Potato Pancakes
9309,161,Maryland Fried Chicken
8600,176,Easy Oven Baked Potatoes
257,80,Five Bean Salad
2909,152,Chicken Lo Mein
7570,74,Broccoli Salad
1159,97,Chicken Noodle Soup
4450,217,Impossible Taco Pie
6304,132,Beef Scallops with Fresh Tomato Sauce
6026,209,Chili Cheese Puff
2032,28,Upside Down Cake
1611,220,Savory Chicken Casserole
3493,186,Spinach Souffle
1683,44,Oatmeal Cookies
2013,29,Blue Chip Cookies
6837,184,Saute Zucchini
4740,3,Chocolate Cake
2093,40,Honey Graham Crackers
5423,85,Horseradish Dressing
2141,149,Catalina Chicken Stir Fry
8881,192,Three Cheese Spinach
8222,86,Lemon Cloud Salad
1039,100,Elephant Stew
1917,184,Saute Zucchini
7180,214,Easy Pasta Bake
3552,153,Chicken Paprika
2579,157,Creamy Chicken Broccoli with Rice
4003,112,Chinese Roast Pork
7727,119,Saucy Shrimp Over Chinese Noodle Cakes
341,214,Easy Pasta Bake
7169,54,Banana Cream Pie
9533,78,Cranberry Mold
8302,76,Carrot Carousel
381,185,Spinach Pie
6085,176,Easy Oven Baked Potatoes
4122,34,Christmas Logs
9647,129,Sitr-Fry Beef and Broccoli
6407,82,Garden Vegetable Pasta
8732,127,Hot Crab Dip
2887,189,Summer Squash
1740,64,Peach Parfait Pie
2982,46,Peanut Butter Cookies
5957,39, Ginger Snaps
1965,66,Peanut Butter Pie
6936,167,Spicy Singapore Wings
1241,21,Refrigerator Cheesecake
3036,203,Beef Enchiladas
4528,138,Hungry Bear Cheese Cake
7299,78,Cranberry Mold
2858,10,Hungry Bear Cheese Cake
4,96,Broccoli Cheese Soup
4246,198,Fresh Peach Dessert
1466,228,Zucchini-Ham Cheese Pie
207,209,Chili Cheese Puff
425,169,Asparagus Stir-Fried
4703,41,Jello Pastel Cookies
1439,190,Sweet and Sour Red Cabbage
2209,138,Hungry Bear Cheese Cake
1212,153,Chicken Paprika
3046,166,Saute'd Chicken Livers
2809,126,Sole Almondie
2513,53,Walnut Squares
8436,35,Christmas Snowballs
9742,3,Chocolate Cake
3360,9,Hot Water Chocolate Cake
753,201,Artichoke-Mozzarella Casserole
6956,56,Creamy Apple Pie
5077,204,Beef Spinach Quiche
5398,81,Five Cup Salad
62,85,Horseradish Dressing
9322,36,Crisp Oatmeal Fruit Strips
6569,54,Banana Cream Pie
973,36,Crisp Oatmeal Fruit Strips
7271,14,Oatmeal Cake
7149,225,Tulelake Potato Casserole
3346,13,My Best Gingerbread
4979,112,Chinese Roast Pork
7992,47,Pineapple Graham Bars
1940,208,Chicken Tamale Pie
184,228,Zucchini-Ham Cheese Pie
7199,187,Spinach Strudels
8335,179,Green Beans Salerno
9669,184,Saute Zucchini
3384,157,Creamy Chicken Broccoli with Rice
842,119,Saucy Shrimp Over Chinese Noodle Cakes
6066,214,Easy Pasta Bake
6876,2,Blueberry Coffee Cake
8808,90,Spinach Salad
1660,78,Cranberry Mold
4997,39, Ginger Snaps
5445,211,Chinese Noodle Casserole
9808,5,Crazy Cake
7989,20,Pumpkin Swirl Cheesecake
5141,209,Chili Cheese Puff
7989,49,Pumpkin Oatmeal Cookies
4907,113,Chinese Stir Fried Chicken with Peanuts
5777,50,Snickerdoodles
4602,29,Blue Chip Cookies
1035,201,Artichoke-Mozzarella Casserole
357,183,Peas
1571,106,Chicken With Pineapple
2971,219,Ranch-style Baked Beans
9327,73,Broccoli Curry Salad
9283,30,Bourbon Balls
586,95,Zucchini Apple Slaw
5062,30,Bourbon Balls
189,83,Green Bean Salad
1360,200,Spanish Cream Pudding
1275,214,Easy Pasta Bake
672,76,Carrot Carousel
4677,209,Chili Cheese Puff
5335,198,Fresh Peach Dessert
4109,22,Sherry Wine Cake
3624,202,Asparagus Tomato Quiche
2944,199,South Carolina Cobbler
9100,207,Cheese Strata
6158,71,Angel Hash
5758,82,Garden Vegetable Pasta
3152,226,Wild Mushroom and Spinach Lasanga
7286,45,Oatmeal Fudge Bars*
811,219,Ranch-style Baked Beans
3668,222,Spinach Fritatta
2935,197,Chilled Prune Whip
4056,187,Spinach Strudels
6733,180,Italian Zucchini
9116,70,Walnut-Raisin pie
3975,194,Zucchini Patties
4365,116,Golden Nugget Beef
5526,110,Chinese Fried Rice
8910,59,Lemon Cloud Pie
4229,72,Blue Cheese Dressing
6807,208,Chicken Tamale Pie
3749,155,Chicken with Artichoke
3856,165,Saute'd Chicken Breats
3905,7,Fresh Pear Cake
9002,218,Pasta Primavera
3534,86,Lemon Cloud Salad
1645,105,Chicken and Shrimp Cantonese
9622,135,Veal Parmigan
8939,195,Apple Dumplings
1467,187,Spinach Strudels
7786,159,Jack Zucchini Chicken
5747,216,Garden Quiche
6087,35,Christmas Snowballs
5276,202,Asparagus Tomato Quiche
816,81,Five Cup Salad
80,44,Oatmeal Cookies
4467,19,Potatoe Cake
5970,46,Peanut Butter Cookies
4648,224,Tamale Pie
8770,28,Upside Down Cake
8696,228,Zucchini-Ham Cheese Pie
3755,175,Crisp Potato Pancakes
5790,108,Chinese Broccoli
8760,118,Sweet and Sour Meatballs
1986,191,The Spinach
2030,227,Zucchini Casserole
1729,177,Eggplant Rollatini
4906,18,Pineapple-Carrot Cake*
9896,167,Spicy Singapore Wings
2571,55,Blackberry Nectarine Pie
8301,162,Oven Fried Chicken
2174,103,Minestrone Soup
4458,138,Hungry Bear Cheese Cake
7505,199,South Carolina Cobbler
9327,148,Batter Fried Chicken
9916,6,Fresh Apple Cake
887,154,Chicken Schnitzel
6608,196,Apple Dessert for a Crowd
4911,88,Pea Salad
7516,202,Asparagus Tomato Quiche
8435,125,"""Louies"" Linguini with Clam Sauce"
7521,4,Chocolate Mayonaise Cake
5591,107,Chinese Beef
229,118,Sweet and Sour Meatballs
3632,164,"Sandra's ""Tree Trimmer"" Chicken"
3772,54,Banana Cream Pie
7450,217,Impossible Taco Pie
1551,80,Five Bean Salad
2528,74,Broccoli Salad
9064,200,Spanish Cream Pudding
2609,55,Blackberry Nectarine Pie
999,19,Potatoe Cake
6265,196,Apple Dessert for a Crowd
3443,146,Albert's Chicken
1300,61,Lemon Meringue Pie
4659,65,Peanut Butter Ice Cream Pie
771,100,Elephant Stew
3177,152,Chicken Lo Mein
9216,185,Spinach Pie
773,23,Special Prune Cake*
6513,105,Chicken and Shrimp Cantonese
440,114,Scallops
9300,42,Lemon Squares
8150,52,Thumbprint Cookies
8490,150,Chicken Breasts Florentine
8245,132,Beef Scallops with Fresh Tomato Sauce
5105,98,Cleo's Clam Chowder
1079,132,Beef Scallops with Fresh Tomato Sauce
7989,73,Broccoli Curry Salad
4805,20,Pumpkin Swirl Cheesecake
1344,222,Spinach Fritatta
1124,8,Graham Cracker Cake
7068,70,Walnut-Raisin pie
6809,122,Cheesy Fish Fillets with Spinach
4419,5,Crazy Cake
4586,31,Chocolate Crisp Bran Cookies
3301,64,Peach Parfait Pie
4901,122,Cheesy Fish Fillets with Spinach
6275,228,Zucchini-Ham Cheese Pie
5907,87,Lima Bean Salad
9998,168,Turkey Tenderloin Supreme
1015,209,Chili Cheese Puff
2774,2,Blueberry Coffee Cake
6127,115,Cheese Fondue
4782,164,"Sandra's ""Tree Trimmer"" Chicken"
5488,57,Dutch Apple Pie
4263,20,Pumpkin Swirl Cheesecake
6637,198,Fresh Peach Dessert
8388,167,Spicy Singapore Wings
2338,74,Broccoli Salad
4249,181,Mushrooms in Sour Cream
9440,97,Chicken Noodle Soup
2367,151,Chicken Cashew
9760,173,Cheesy Spinach Bake
1001,73,Broccoli Curry Salad
3309,2,Blueberry Coffee Cake
3321,42,Lemon Squares
8319,36,Crisp Oatmeal Fruit Strips
7308,115,Cheese Fondue
5000,198,Fresh Peach Dessert
1151,92,Spinach Salad with Alfalfa Sprouts
7872,40,Honey Graham Crackers
7464,83,Green Bean Salad
4738,46,Peanut Butter Cookies
1712,12,Light Old Fashioned Fruit Cake
7577,74,Broccoli Salad
6428,104,Tortilla Soup
8017,174,Company Cabbage
8656,93,Summer Fruit Salad
2531,20,Pumpkin Swirl Cheesecake
1545,210,Chili Chicken
9460,152,Chicken Lo Mein
8454,153,Chicken Paprika
1677,90,Spinach Salad
2141,104,Tortilla Soup
5263,49,Pumpkin Oatmeal Cookies
8343,168,Turkey Tenderloin Supreme
1759,74,Broccoli Salad
4166,105,Chicken and Shrimp Cantonese
9938,134,Savory Goulash
5490,223,Stuffed Green Peppers
1801,224,Tamale Pie
3784,212,Crazy Crust Pizza
1625,209,Chili Cheese Puff
6574,95,Zucchini Apple Slaw
1835,25,Strawberry Spice Loaf
9160,162,Oven Fried Chicken
9784,11,Lemon Poppy Cake
8092,10,Hungry Bear Cheese Cake
1428,203,Beef Enchiladas
5374,130,Barbecued Spareribs
8532,169,Asparagus Stir-Fried
3987,20,Pumpkin Swirl Cheesecake
4458,114,Scallops
9982,23,Special Prune Cake*
4667,158,In a Hurry Chicken Curry
53,32,Chocolate Peanut Brunch Bars
911,46,Peanut Butter Cookies
987,90,Spinach Salad
3625,8,Graham Cracker Cake
7413,6,Fresh Apple Cake
1250,107,Chinese Beef
9559,2,Blueberry Coffee Cake
9578,173,Cheesy Spinach Bake
2472,23,Special Prune Cake*
9169,81,Five Cup Salad
8144,52,Thumbprint Cookies
7353,56,Creamy Apple Pie
583,120,Sole Thermidor
8163,69,Walnut Pie
7972,51,Soft Sugar Cookies
5989,50,Snickerdoodles
1616,101,Hungry Bear Vegetable Soup
3550,150,Chicken Breasts Florentine
1824,23,Special Prune Cake*
5605,20,Pumpkin Swirl Cheesecake
8063,156,Coq au Vin
5534,49,Pumpkin Oatmeal Cookies
1033,225,Tulelake Potato Casserole
7349,52,Thumbprint Cookies
1127,100,Elephant Stew
9841,49,Pumpkin Oatmeal Cookies
6224,19,Potatoe Cake
5103,219,Ranch-style Baked Beans
9461,79,Cucumbers in Sour Cream
7569,143,Pork Fu Man Chow
8857,165,Saute'd Chicken Breats
2312,43,Minties
3923,170,Baked Green Beans
5886,208,Chicken Tamale Pie
9592,169,Asparagus Stir-Fried
7890,144,Shrimp Pineapple Fried Rice
9423,3,Chocolate Cake
7308,1,Banana Cake
8938,159,Jack Zucchini Chicken
8023,120,Sole Thermidor
4440,121,Bake Trout
347,161,Maryland Fried Chicken
8461,148,Batter Fried Chicken
5099,181,Mushrooms in Sour Cream
3833,13,My Best Gingerbread
8710,173,Cheesy Spinach Bake
3266,100,Elephant Stew
4857,90,Spinach Salad
1521,198,Fresh Peach Dessert
3715,150,Chicken Breasts Florentine
6270,148,Batter Fried Chicken
4459,209,Chili Cheese Puff
1127,112,Chinese Roast Pork
5335,157,Creamy Chicken Broccoli with Rice
618,36,Crisp Oatmeal Fruit Strips
1117,191,The Spinach
9655,225,Tulelake Potato Casserole
8842,31,Chocolate Crisp Bran Cookies
2565,160,nan
6865,83,Green Bean Salad
2233,221,Sour Cream Enchiladas
982,217,Impossible Taco Pie
9118,141,Egg Roll Wrappers
7680,44,Oatmeal Cookies
9018,178,Glazed Carrots
3731,92,Spinach Salad with Alfalfa Sprouts
4902,162,Oven Fried Chicken
5872,227,Zucchini Casserole
808,112,Chinese Roast Pork
9673,13,My Best Gingerbread
5204,116,Golden Nugget Beef
5630,154,Chicken Schnitzel
6730,102,Mexican Meatball Soup
8684,200,Spanish Cream Pudding
8610,4,Chocolate Mayonaise Cake
536,9,Hot Water Chocolate Cake
6216,72,Blue Cheese Dressing
786,84,Heavenly Cheese Salad
5598,105,Chicken and Shrimp Cantonese
8825,206,Broccoli Cheese Pie
2480,162,Oven Fried Chicken
9802,75,Broccoli Salad with Pineapple
8007,182,Orange Sweet Potatoes
6769,137,Beef Stroganoff
45,199,South Carolina Cobbler
4302,92,Spinach Salad with Alfalfa Sprouts
3853,160,nan
7833,226,Wild Mushroom and Spinach Lasanga
8723,118,Sweet and Sour Meatballs
4992,165,Saute'd Chicken Breats
7594,120,Sole Thermidor
3141,228,Zucchini-Ham Cheese Pie
788,150,Chicken Breasts Florentine
5427,224,Tamale Pie
1857,126,Sole Almondie
4205,56,Creamy Apple Pie
678,214,Easy Pasta Bake
9651,88,Pea Salad
6399,15,Orange Angel Food Cake
3570,160,nan
6256,95,Zucchini Apple Slaw
9538,12,Light Old Fashioned Fruit Cake
571,20,Pumpkin Swirl Cheesecake
8647,209,Chili Cheese Puff
4318,40,Honey Graham Crackers
8307,89,School French Dressing
2711,56,Creamy Apple Pie
226,189,Summer Squash
8044,198,Fresh Peach Dessert
3095,223,Stuffed Green Peppers
6323,41,Jello Pastel Cookies
7393,165,Saute'd Chicken Breats
5004,134,Savory Goulash
8477,183,Peas
4530,9,Hot Water Chocolate Cake
2670,221,Sour Cream Enchiladas
7164,34,Christmas Logs
5020,21,Refrigerator Cheesecake
322,88,Pea Salad
4315,82,Garden Vegetable Pasta
2972,36,Crisp Oatmeal Fruit Strips
9654,9,Hot Water Chocolate Cake
1484,95,Zucchini Apple Slaw
2524,141,Egg Roll Wrappers
6188,158,In a Hurry Chicken Curry
7422,84,Heavenly Cheese Salad
3556,161,Maryland Fried Chicken
4218,104,Tortilla Soup
7286,139,Egg Foo Young
360,214,Easy Pasta Bake
8406,9,Hot Water Chocolate Cake
6930,105,Chicken and Shrimp Cantonese
7579,173,Cheesy Spinach Bake
4718,55,Blackberry Nectarine Pie
5117,138,Hungry Bear Cheese Cake
6094,70,Walnut-Raisin pie
3295,99,Creamy Zucchini Mushroom Soup
3483,131,Sweet and Sour Pork
5306,13,My Best Gingerbread
6488,148,Batter Fried Chicken
3532,199,South Carolina Cobbler
908,135,Veal Parmigan
6752,181,Mushrooms in Sour Cream
311,177,Eggplant Rollatini
6669,9,Hot Water Chocolate Cake
2876,80,Five Bean Salad
9578,150,Chicken Breasts Florentine
4498,145,Sweet and Sour Pork
342,83,Green Bean Salad
2553,136,Teriyaki Steak
8845,119,Saucy Shrimp Over Chinese Noodle Cakes
8211,207,Cheese Strata
3284,47,Pineapple Graham Bars
1028,84,Heavenly Cheese Salad
4613,212,Crazy Crust Pizza
4286,18,Pineapple-Carrot Cake*
4392,174,Company Cabbage
8809,9,Hot Water Chocolate Cake
8475,115,Cheese Fondue
6416,18,Pineapple-Carrot Cake*
6266,34,Christmas Logs
966,35,Christmas Snowballs
3320,168,Turkey Tenderloin Supreme
5178,70,Walnut-Raisin pie
6114,113,Chinese Stir Fried Chicken with Peanuts
8531,100,Elephant Stew
477,27,Two Layer Chocolate Mayonnaise Cake
2812,44,Oatmeal Cookies
9351,55,Blackberry Nectarine Pie
5000,152,Chicken Lo Mein
8652,77,Coleslaw
2894,44,Oatmeal Cookies
9999,169,Asparagus Stir-Fried
126,11,Lemon Poppy Cake
683,12,Light Old Fashioned Fruit Cake
2943,145,Sweet and Sour Pork
6031,132,Beef Scallops with Fresh Tomato Sauce
5715,152,Chicken Lo Mein
2079,118,Sweet and Sour Meatballs
1582,125,"""Louies"" Linguini with Clam Sauce"
7570,63,Peach Almond Pie
7741,54,Banana Cream Pie
3453,31,Chocolate Crisp Bran Cookies
8640,228,Zucchini-Ham Cheese Pie
2775,155,Chicken with Artichoke
9337,98,Cleo's Clam Chowder
843,15,Orange Angel Food Cake
9424,16,Orange-Poppy Seed Pound Cake
5796,139,Egg Foo Young
4754,38,Ginger Snap Bars
7935,215,Fum Gum
6922,104,Tortilla Soup
2962,119,Saucy Shrimp Over Chinese Noodle Cakes
7705,147,Avocado Chicken Melt
5994,201,Artichoke-Mozzarella Casserole
7452,26,Three Layer Chocolate Mayonnaise Cake
8274,171,Baked Zucchini with Mushrooms
6709,32,Chocolate Peanut Brunch Bars
1517,82,Garden Vegetable Pasta
5285,33,Chocolate Trio Squares*
6149,33,Chocolate Trio Squares*
3839,190,Sweet and Sour Red Cabbage
2748,215,Fum Gum
702,228,Zucchini-Ham Cheese Pie
7263,151,Chicken Cashew
1203,225,Tulelake Potato Casserole
5223,144,Shrimp Pineapple Fried Rice
4966,41,Jello Pastel Cookies
3683,163,Parsley and Parmasen Baked Chicken
2938,212,Crazy Crust Pizza
8283,29,Blue Chip Cookies
8507,23,Special Prune Cake*
9847,219,Ranch-style Baked Beans
450,225,Tulelake Potato Casserole
9460,52,Thumbprint Cookies
8392,83,Green Bean Salad
6896,123,Cheese Fondue
9007,201,Artichoke-Mozzarella Casserole
9666,62,Old Fashioned Apple Pie
2915,84,Heavenly Cheese Salad
854,190,Sweet and Sour Red Cabbage
2446,159,Jack Zucchini Chicken
5581,166,Saute'd Chicken Livers
9236,166,Saute'd Chicken Livers
5263,161,Maryland Fried Chicken
7024,76,Carrot Carousel
7390,141,Egg Roll Wrappers
4316,197,Chilled Prune Whip
6244,225,Tulelake Potato Casserole
6798,201,Artichoke-Mozzarella Casserole
368,215,Fum Gum
7290,214,Easy Pasta Bake
5724,147,Avocado Chicken Melt
1481,52,Thumbprint Cookies
3452,227,Zucchini Casserole
2851,27,Two Layer Chocolate Mayonnaise Cake
7734,118,Sweet and Sour Meatballs
4218,78,Cranberry Mold
7353,39, Ginger Snaps
8105,135,Veal Parmigan
8666,170,Baked Green Beans
3111,103,Minestrone Soup
5599,56,Creamy Apple Pie
9222,6,Fresh Apple Cake
1221,19,Potatoe Cake
6229,71,Angel Hash
6111,18,Pineapple-Carrot Cake*
4202,18,Pineapple-Carrot Cake*
8823,196,Apple Dessert for a Crowd
5328,87,Lima Bean Salad
1847,214,Easy Pasta Bake
5159,36,Crisp Oatmeal Fruit Strips
3496,95,Zucchini Apple Slaw
2940,29,Blue Chip Cookies
3613,188,Stuffed Zucchini
9856,28,Upside Down Cake
949,159,Jack Zucchini Chicken
4529,204,Beef Spinach Quiche
2701,223,Stuffed Green Peppers
7341,91,Spinach Salad with Avocado
8302,45,Oatmeal Fudge Bars*
9468,123,Cheese Fondue
129,201,Artichoke-Mozzarella Casserole
3019,16,Orange-Poppy Seed Pound Cake
1636,49,Pumpkin Oatmeal Cookies
9591,115,Cheese Fondue
1071,166,Saute'd Chicken Livers
2563,124,Sauteed Scallops
6385,71,Angel Hash
5782,200,Spanish Cream Pudding
2675,119,Saucy Shrimp Over Chinese Noodle Cakes
193,55,Blackberry Nectarine Pie
5692,217,Impossible Taco Pie
5489,134,Savory Goulash
3476,174,Company Cabbage
3609,206,Broccoli Cheese Pie
756,101,Hungry Bear Vegetable Soup
7022,218,Pasta Primavera
7140,113,Chinese Stir Fried Chicken with Peanuts
4044,212,Crazy Crust Pizza
2011,98,Cleo's Clam Chowder
9547,190,Sweet and Sour Red Cabbage
421,162,Oven Fried Chicken
8875,181,Mushrooms in Sour Cream
5180,118,Sweet and Sour Meatballs
2044,81,Five Cup Salad
7190,35,Christmas Snowballs
8136,8,Graham Cracker Cake
4086,171,Baked Zucchini with Mushrooms
7715,186,Spinach Souffle
1124,99,Creamy Zucchini Mushroom Soup
9238,162,Oven Fried Chicken
2534,101,Hungry Bear Vegetable Soup
2731,34,Christmas Logs
4693,65,Peanut Butter Ice Cream Pie
9935,191,The Spinach
4996,15,Orange Angel Food Cake
5747,127,Hot Crab Dip
8262,61,Lemon Meringue Pie
9180,164,"Sandra's ""Tree Trimmer"" Chicken"
6764,123,Cheese Fondue
6737,102,Mexican Meatball Soup
530,5,Crazy Cake
8764,92,Spinach Salad with Alfalfa Sprouts
8277,222,Spinach Fritatta
4448,205,Broccoli and Rice Casserole
8882,64,Peach Parfait Pie
4172,193,Tulelake Potato Casserole
6279,226,Wild Mushroom and Spinach Lasanga
6030,112,Chinese Roast Pork
7749,138,Hungry Bear Cheese Cake
1068,22,Sherry Wine Cake
1514,136,Teriyaki Steak
3293,7,Fresh Pear Cake
7481,27,Two Layer Chocolate Mayonnaise Cake
9675,117,Baby Back Ribs
8271,48,Prune Nut Bars
6967,81,Five Cup Salad
9295,149,Catalina Chicken Stir Fry
3345,52,Thumbprint Cookies
1257,152,Chicken Lo Mein
9602,221,Sour Cream Enchiladas
1649,129,Sitr-Fry Beef and Broccoli
5578,5,Crazy Cake
7040,128,Shrimp Saute
8453,43,Minties
7556,94,Top Ramen Salad
6542,56,Creamy Apple Pie
4515,52,Thumbprint Cookies
5305,28,Upside Down Cake
9345,28,Upside Down Cake
6648,146,Albert's Chicken
1402,49,Pumpkin Oatmeal Cookies
5510,117,Baby Back Ribs
6958,226,Wild Mushroom and Spinach Lasanga
5102,57,Dutch Apple Pie
4423,131,Sweet and Sour Pork
2220,36,Crisp Oatmeal Fruit Strips
4405,162,Oven Fried Chicken
2574,182,Orange Sweet Potatoes
4063,152,Chicken Lo Mein
1675,83,Green Bean Salad
5079,54,Banana Cream Pie
5250,41,Jello Pastel Cookies
3411,94,Top Ramen Salad
6647,166,Saute'd Chicken Livers
4661,74,Broccoli Salad
7283,139,Egg Foo Young
5228,25,Strawberry Spice Loaf
3099,72,Blue Cheese Dressing
2490,165,Saute'd Chicken Breats
4150,140,Egg Roll Filling
368,47,Pineapple Graham Bars
1325,107,Chinese Beef
4455,122,Cheesy Fish Fillets with Spinach
3757,104,Tortilla Soup
6362,60,Lemon Luscious Pie
7951,119,Saucy Shrimp Over Chinese Noodle Cakes
546,220,Savory Chicken Casserole
6452,51,Soft Sugar Cookies
2405,141,Egg Roll Wrappers
395,14,Oatmeal Cake
9858,197,Chilled Prune Whip
9727,59,Lemon Cloud Pie
2601,141,Egg Roll Wrappers
8773,174,Company Cabbage
7361,148,Batter Fried Chicken
1739,190,Sweet and Sour Red Cabbage
2179,149,Catalina Chicken Stir Fry
9023,153,Chicken Paprika
180,58,Fresh Strawberry Pie
2285,155,Chicken with Artichoke
2621,137,Beef Stroganoff
6697,185,Spinach Pie
6224,206,Broccoli Cheese Pie
4607,135,Veal Parmigan
9677,128,Shrimp Saute
2653,99,Creamy Zucchini Mushroom Soup
7150,2,Blueberry Coffee Cake
4839,194,Zucchini Patties
3990,9,Hot Water Chocolate Cake
3349,138,Hungry Bear Cheese Cake
7651,198,Fresh Peach Dessert
2625,176,Easy Oven Baked Potatoes
4441,221,Sour Cream Enchiladas
4227,175,Crisp Potato Pancakes
5713,29,Blue Chip Cookies
2382,207,Cheese Strata
1337,49,Pumpkin Oatmeal Cookies
1649,198,Fresh Peach Dessert
635,170,Baked Green Beans
9930,130,Barbecued Spareribs
3217,166,Saute'd Chicken Livers
2995,222,Spinach Fritatta
2590,139,Egg Foo Young
9345,59,Lemon Cloud Pie
5004,189,Summer Squash
6286,26,Three Layer Chocolate Mayonnaise Cake
5313,30,Bourbon Balls
450,166,Saute'd Chicken Livers
4136,73,Broccoli Curry Salad
4187,86,Lemon Cloud Salad
7656,113,Chinese Stir Fried Chicken with Peanuts
741,157,Creamy Chicken Broccoli with Rice
2151,150,Chicken Breasts Florentine
1925,132,Beef Scallops with Fresh Tomato Sauce
4289,207,Cheese Strata
1618,158,In a Hurry Chicken Curry
9384,194,Zucchini Patties
3086,202,Asparagus Tomato Quiche
6217,123,Cheese Fondue
5703,183,Peas
1736,198,Fresh Peach Dessert
6132,71,Angel Hash
3876,8,Graham Cracker Cake
6191,141,Egg Roll Wrappers
1656,41,Jello Pastel Cookies
3572,58,Fresh Strawberry Pie
3319,194,Zucchini Patties
9694,15,Orange Angel Food Cake
5231,204,Beef Spinach Quiche
5494,80,Five Bean Salad
3754,166,Saute'd Chicken Livers
468,110,Chinese Fried Rice
